id,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
21966758,3179146,Adrián,Manhattan,East Harlem,Entire home/apt,161,3,3,0
21966880,160374143,Jane,Manhattan,West Village,Entire home/apt,245,2,42,141
21967259,160376922,Alesia,Manhattan,Chelsea,Entire home/apt,800,1,11,0
21967336,1852207,Christie,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,135,3,3,0
21967523,160379705,Jamesetta,Manhattan,Harlem,Private room,35,2,7,0
21967562,160300400,Tina,Brooklyn,Bay Ridge,Private room,79,4,27,176
21967751,72760017,Frankie,Brooklyn,Williamsburg,Entire home/apt,200,4,3,0
21967835,16840416,Jeffrey,Brooklyn,Greenpoint,Entire home/apt,225,2,1,0
21969058,16864813,Kim,Manhattan,East Harlem,Entire home/apt,300,3,38,272
21970259,155125855,Vicente,Manhattan,Midtown,Private room,130,1,40,0
21970487,158298807,Marcia,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,2,42,52
21971593,146345538,Sergii,Brooklyn,Bushwick,Private room,50,30,1,361
21972082,39528519,Max,Manhattan,Lower East Side,Shared room,35,14,3,322
21972403,101970559,Sergii,Brooklyn,Bushwick,Private room,50,30,1,365
21972697,159811367,Sergii,Brooklyn,Bedford-Stuyvesant,Private room,50,30,4,364
21973767,13242534,Elizabeth,Manhattan,Chelsea,Entire home/apt,250,7,6,0
21975315,2099205,Alexandra,Brooklyn,Williamsburg,Entire home/apt,180,3,9,0
21975709,8837750,Mark,Manhattan,Greenwich Village,Entire home/apt,485,5,45,203
21976874,3052833,Justin,Brooklyn,Williamsburg,Entire home/apt,350,2,22,132
21977042,160457828,Adam,Brooklyn,Brighton Beach,Entire home/apt,99,1,117,68
21977987,16775193,Jen,Manhattan,SoHo,Entire home/apt,150,14,1,0
21978019,7650212,Alana,Manhattan,Nolita,Entire home/apt,300,5,7,0
21978281,151777787,Kristina,Brooklyn,Brownsville,Private room,40,2,3,0
21978366,6441887,Su,Brooklyn,Bedford-Stuyvesant,Private room,60,1,9,0
21978558,21657795,Musa,Manhattan,Harlem,Entire home/apt,100,3,1,0
21979050,144857346,Grace,Manhattan,Nolita,Entire home/apt,275,2,1,0
21979387,160474324,Noel,Brooklyn,Bushwick,Entire home/apt,70,5,1,0
21979566,45406877,Rup,Manhattan,Civic Center,Entire home/apt,100,2,3,0
21979587,20214811,Lauren,Brooklyn,Greenpoint,Entire home/apt,66,3,3,0
21979890,27272337,Peter,Queens,Arverne,Entire home/apt,250,4,40,183
21980586,51765609,Whitney,Brooklyn,Williamsburg,Entire home/apt,100,90,1,3
21980711,75485224,Alysee,Brooklyn,Williamsburg,Entire home/apt,55,2,15,0
21980723,6675176,David,Manhattan,Harlem,Entire home/apt,650,5,23,301
21981036,75664810,Leena,Manhattan,Gramercy,Entire home/apt,100,2,4,0
21981313,44102819,Anne,Brooklyn,Greenpoint,Entire home/apt,120,7,1,0
21981789,100672521,Angie,Manhattan,Lower East Side,Private room,88,1,44,73
21981845,158178970,Raquel,Staten Island,Randall Manor,Private room,27,1,21,287
21982177,6587683,Angele,Manhattan,Gramercy,Entire home/apt,150,2,21,1
21982333,160322636,Leland,Brooklyn,East New York,Private room,50,2,43,172
21982534,58847382,Emily,Brooklyn,Williamsburg,Entire home/apt,125,1,1,0
21982618,34320483,Jonathan,Manhattan,Harlem,Private room,43,3,1,0
21982630,160503827,Christopher,Brooklyn,Williamsburg,Entire home/apt,90,3,7,0
21982707,17038671,Anthony,Manhattan,West Village,Entire home/apt,150,2,3,0
21982758,10763283,Heather,Brooklyn,Clinton Hill,Entire home/apt,110,3,15,3
21982995,160507191,Nikos,Queens,Astoria,Entire home/apt,150,4,29,0
21983066,160507714,Maria,Brooklyn,Fort Greene,Private room,80,1,1,0
21983211,5625684,M,Manhattan,Hell's Kitchen,Private room,130,12,2,31
21983275,33978706,Pierre Yves,Brooklyn,Bedford-Stuyvesant,Entire home/apt,196,5,4,3
21983362,18495460,Frank,Brooklyn,Crown Heights,Entire home/apt,115,30,4,292
21983547,12128527,Andy,Manhattan,Chelsea,Entire home/apt,225,2,38,257
21983780,15220846,Marika,Manhattan,NoHo,Entire home/apt,274,4,4,7
21984139,16025677,Meng-Mei,Manhattan,Hell's Kitchen,Entire home/apt,107,4,1,0
21984189,160520133,Jay,Manhattan,Midtown,Entire home/apt,250,7,11,265
21984232,69546339,Michael,Brooklyn,Bushwick,Private room,41,6,2,0
21984356,159091490,Melissa,Brooklyn,Gowanus,Private room,169,1,12,364
21985066,52610301,Jason,Brooklyn,Crown Heights,Private room,43,1,5,0
21985070,5400884,Cassie,Manhattan,Upper West Side,Private room,99,1,2,0
21985279,151880786,Colin,Queens,Richmond Hill,Entire home/apt,66,30,9,173
21987828,14535843,Luna,Brooklyn,Flatbush,Private room,38,4,1,0
21989166,105758291,Junior,Brooklyn,East Flatbush,Entire home/apt,150,4,35,105
21990254,160326327,Jammie,Brooklyn,Cypress Hills,Shared room,49,2,32,5
21991066,4130601,Rei,Manhattan,East Harlem,Private room,75,18,1,0
21991970,65046976,Frank,Manhattan,Financial District,Private room,88,1,1,0
21992083,95010593,Julien,Manhattan,Hell's Kitchen,Private room,300,1,104,19
21993232,129577022,Amanda,Manhattan,Kips Bay,Entire home/apt,205,3,2,0
21993629,1974292,Sara,Brooklyn,Williamsburg,Entire home/apt,199,2,19,297
21993956,7465002,Rena,Queens,Astoria,Private room,50,3,3,0
21994561,2928002,Jerome,Manhattan,Upper West Side,Private room,69,4,2,0
21994769,160601986,Alexander,Brooklyn,Mill Basin,Entire home/apt,85,3,25,139
21995883,79886089,Stephanie,Manhattan,Chelsea,Private room,150,5,4,0
21997804,812331,Oliver,Manhattan,Hell's Kitchen,Entire home/apt,150,7,1,7
21998044,4102079,Rodrigo,Brooklyn,Prospect Heights,Private room,75,1,65,313
21999647,159655531,Kelvin,Manhattan,East Harlem,Private room,60,3,86,50
22000019,160643378,Kate,Brooklyn,Bedford-Stuyvesant,Private room,75,2,20,0
22000255,157728550,Kem,Manhattan,East Harlem,Private room,150,1,107,365
22000376,135530716,Angela,Queens,Flushing,Entire home/apt,460,1,49,160
22000430,159154462,Ken,Manhattan,Midtown,Entire home/apt,125,1,53,14
22000913,152263768,John,Manhattan,Harlem,Private room,65,1,60,101
22001385,4455698,Pierre,Manhattan,Two Bridges,Private room,85,7,2,311
22001568,5445919,Nargis,Brooklyn,Greenpoint,Private room,75,7,3,0
22001621,103863147,Gabriele,Brooklyn,Greenpoint,Entire home/apt,159,3,32,56
22002827,11530808,Stephen,Brooklyn,Bedford-Stuyvesant,Entire home/apt,60,2,1,0
22005115,82746113,Cecilia,Manhattan,Upper West Side,Entire home/apt,135,5,1,145
22007011,160702123,Roxanne,Brooklyn,Bushwick,Private room,50,1,13,0
22007950,49735439,Merida,Queens,Ridgewood,Private room,65,3,1,125
22009620,160707142,Jamel,Brooklyn,East Flatbush,Entire home/apt,85,2,23,149
22009898,41940272,Nicole,Manhattan,Harlem,Private room,54,2,6,5
22010163,790872,Tri,Manhattan,East Harlem,Entire home/apt,120,1,3,0
22010257,3574922,Shay,Brooklyn,Flatbush,Private room,75,2,8,0
22010459,41940272,Nicole,Manhattan,Harlem,Entire home/apt,73,4,11,6
22010594,160726948,Mike,Manhattan,Kips Bay,Entire home/apt,94,30,3,155
22011027,2084074,Sarah,Brooklyn,Fort Greene,Entire home/apt,300,3,10,82
22012650,2502124,Saoirse,Manhattan,Gramercy,Entire home/apt,186,9,25,8
22013423,48356178,Brandon,Queens,Long Island City,Entire home/apt,113,5,9,0
22013965,48655993,Ottilia,Queens,Elmhurst,Private room,50,1,16,49
22014840,32093643,Scarlett,Manhattan,Roosevelt Island,Private room,70,2,2,0
22015654,159571314,Jacqueline,Manhattan,Nolita,Entire home/apt,325,2,4,0
22016391,43872938,Shir,Brooklyn,Bushwick,Private room,49,4,3,0
22016473,29395562,Elena,Brooklyn,Williamsburg,Private room,85,3,58,5
22017344,160373219,Mo,Manhattan,Hell's Kitchen,Entire home/apt,487,4,50,198
22017362,160660639,Annette,Brooklyn,Carroll Gardens,Entire home/apt,49,1,81,141
22017432,9605757,Doo,Brooklyn,Clinton Hill,Entire home/apt,150,3,14,84
22018219,25376759,Theis,Queens,Woodside,Entire home/apt,90,3,1,0
22018921,70235067,Caeli,Manhattan,Washington Heights,Private room,34,3,4,0
22019218,131476075,Lakisha,Brooklyn,Bushwick,Private room,51,1,19,177
22019519,160792280,Dez,Manhattan,Midtown,Entire home/apt,200,1,1,0
22019711,70338191,Dana,Manhattan,Washington Heights,Private room,45,2,50,3
22019912,13208109,Jenny,Brooklyn,Flatbush,Private room,45,5,3,0
22020038,47414802,Jason,Manhattan,Harlem,Entire home/apt,115,20,4,282
22020298,131476075,Lakisha,Brooklyn,Bushwick,Private room,60,1,25,177
22020827,32237865,Joëlle,Manhattan,Harlem,Entire home/apt,150,4,4,0
22020843,74179880,Silvia,Brooklyn,East New York,Private room,33,3,56,305
22023444,7647511,Mike,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,4,15,0
22026277,111188158,Cheryl,Manhattan,Midtown,Entire home/apt,200,5,1,0
22026647,34216298,Koryn,Brooklyn,Williamsburg,Entire home/apt,150,1,16,334
22026830,160847231,Mike,Brooklyn,South Slope,Entire home/apt,131,2,67,61
22027652,47598303,Tina,Queens,Astoria,Private room,58,1,5,0
22028307,46719,Holly,Brooklyn,Park Slope,Entire home/apt,300,4,3,350
22028706,17879753,Rebecca,Brooklyn,Williamsburg,Entire home/apt,102,3,2,0
22028894,60291768,Kim,Queens,Elmhurst,Entire home/apt,88,4,44,39
22029995,6967723,Emily & Mathias,Brooklyn,Williamsburg,Entire home/apt,209,7,1,0
22030593,338921,Benjamin,Brooklyn,Cobble Hill,Entire home/apt,200,2,1,1
22030831,826567,Po,Queens,Long Island City,Entire home/apt,120,3,1,0
22031456,160495098,Miller,Brooklyn,Flatbush,Entire home/apt,58,2,28,0
22031539,983223,Dorothy,Manhattan,Midtown,Private room,200,2,1,0
22031683,4027689,Miguel,Manhattan,Lower East Side,Private room,120,1,64,32
22031905,9018136,Kyrié,Brooklyn,Bushwick,Private room,60,2,8,0
22032243,160892059,Cooper,Manhattan,Midtown,Entire home/apt,145,5,16,173
22032605,160899890,Carly,Brooklyn,Midwood,Private room,35,1,2,0
22032656,60981198,Cyrille,Brooklyn,Bedford-Stuyvesant,Private room,75,4,5,132
22033927,160891716,Amanda,Brooklyn,Bedford-Stuyvesant,Entire home/apt,325,2,21,14
22034112,38959084,Alvaro Luis,Manhattan,East Harlem,Entire home/apt,200,4,6,0
22034977,148100571,Jenny,Bronx,Soundview,Entire home/apt,50,1,2,0
22035333,146449899,Fabian,Queens,Flushing,Private room,53,1,166,151
22035507,20513673,Vera,Manhattan,Midtown,Entire home/apt,90,6,6,31
22037644,46972551,Catherine,Manhattan,Upper West Side,Entire home/apt,110,2,33,6
22037715,160940380,Adeola,Queens,St. Albans,Entire home/apt,250,3,39,347
22042837,33201402,Luis,Bronx,Mount Hope,Private room,39,1,33,8
22043565,160991451,Maurine,Manhattan,Upper West Side,Entire home/apt,150,5,6,0
22043923,13636138,Jay,Brooklyn,Cobble Hill,Private room,105,3,14,173
22044014,105341430,Kseniya,Manhattan,Upper West Side,Entire home/apt,100,1,116,65
22044485,40959256,Daniel,Brooklyn,Bushwick,Private room,50,3,8,0
22045060,9522475,Liam,Manhattan,East Village,Entire home/apt,455,30,26,332
22046354,160306249,Andy,Manhattan,Upper West Side,Private room,58,3,2,0
22047243,7991202,Daniel,Manhattan,Upper West Side,Entire home/apt,125,5,5,7
22047750,126110540,Janine,Brooklyn,East New York,Private room,75,1,54,179
22047988,49139686,David,Manhattan,Harlem,Private room,55,3,4,0
22048265,15681707,Joycelyn,Brooklyn,Crown Heights,Shared room,29,2,4,1
22048368,88739067,Joana,Brooklyn,Greenpoint,Private room,37,3,4,0
22049875,62649248,Benjamin,Brooklyn,Bushwick,Entire home/apt,90,2,89,38
22050046,155125855,Vicente,Manhattan,Midtown,Shared room,65,1,76,0
22050355,125011763,Peter,Queens,Astoria,Entire home/apt,95,1,64,96
22050927,135530716,Angela,Queens,Flushing,Private room,98,2,1,3
22051488,135530716,Angela,Queens,Flushing,Private room,120,2,1,6
22051523,161057073,Stella,Manhattan,Lower East Side,Private room,90,2,52,67
22054258,161081229,Ibrahim Maiga,Bronx,Morrisania,Private room,45,2,54,313
22055300,40711894,Jessica,Queens,Elmhurst,Shared room,41,1,9,27
22057103,14290739,Stanton,Manhattan,Upper West Side,Entire home/apt,175,30,1,3
22057431,60523852,Tariq,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,3,2,0
22058411,4012917,Laura,Manhattan,East Harlem,Entire home/apt,200,5,7,9
22058586,107953084,Ervita,Brooklyn,Prospect-Lefferts Gardens,Private room,60,2,73,180
22058992,19628425,Ahyoung,Brooklyn,Boerum Hill,Entire home/apt,80,30,3,0
22059169,32299529,Kimberle,Brooklyn,East New York,Entire home/apt,81,7,1,0
22059272,25330183,Juan,Queens,Sunnyside,Private room,31,3,2,0
22060065,3701760,Jake,Manhattan,Washington Heights,Private room,50,4,5,0
22060142,2717905,Nadia,Brooklyn,Carroll Gardens,Private room,130,2,2,179
22060712,40866184,Semhar,Manhattan,Chinatown,Entire home/apt,105,14,12,0
22060924,5234625,Caroline,Brooklyn,Williamsburg,Private room,50,5,2,0
22062320,6600911,Cristina,Brooklyn,Bensonhurst,Private room,35,3,1,61
22062492,94543911,Gabrielle,Manhattan,Upper East Side,Entire home/apt,115,2,2,0
22063652,161160095,Walter,Manhattan,Upper West Side,Entire home/apt,170,3,42,4
22063918,2323561,Herminia,Queens,Elmhurst,Entire home/apt,90,2,8,0
22064022,16753102,Simon,Brooklyn,Fort Greene,Entire home/apt,130,4,8,0
22064262,120762452,Stanley,Manhattan,Murray Hill,Entire home/apt,150,30,5,364
22064923,95740953,Jeff,Manhattan,Harlem,Private room,55,2,3,0
22064927,161172539,Rui Guang,Queens,College Point,Private room,59,1,92,79
22065495,43960739,Eliana,Manhattan,Washington Heights,Private room,65,3,21,1
22066317,35986301,Angie,Manhattan,Upper West Side,Private room,50,5,1,0
22066430,20604809,Houman,Brooklyn,Williamsburg,Entire home/apt,148,2,11,64
22066865,76728828,Jenna,Manhattan,Murray Hill,Entire home/apt,250,2,2,0
22067406,93487618,David,Brooklyn,Dyker Heights,Entire home/apt,90,2,55,285
22067480,73826443,Elizabeth,Queens,Jackson Heights,Private room,120,1,4,0
22067499,22758387,Roy,Brooklyn,Williamsburg,Private room,47,1,32,0
22067764,24051464,Martin,Brooklyn,Williamsburg,Private room,75,1,1,0
22067826,161184313,Kristina,Brooklyn,Greenpoint,Private room,80,5,19,95
22068519,12795683,Anne-Laure,Brooklyn,Gowanus,Private room,110,2,1,0
22069581,137858241,Holyfield,Queens,Flushing,Private room,45,1,9,328
22073571,9320996,Virginia,Manhattan,East Village,Entire home/apt,150,3,2,0
22073638,135257383,Brian,Manhattan,Harlem,Entire home/apt,80,5,1,0
22075497,161262280,Anna,Brooklyn,Park Slope,Entire home/apt,250,5,4,0
22075971,20827165,Melissa,Brooklyn,Williamsburg,Private room,57,2,27,80
22076192,159811367,Sergii,Brooklyn,Bedford-Stuyvesant,Private room,50,30,3,364
22076359,161268152,Maytal And Ken,Brooklyn,Clinton Hill,Entire home/apt,399,1,42,308
22076961,23254491,Klara,Manhattan,East Harlem,Entire home/apt,132,1,109,12
22077540,6123811,Sherry,Brooklyn,Fort Greene,Entire home/apt,150,2,11,0
22077632,29799151,Olivia,Brooklyn,Bushwick,Private room,40,3,6,0
22077920,17322363,Luis,Manhattan,Morningside Heights,Entire home/apt,189,10,2,0
22078370,2415163,R,Manhattan,West Village,Entire home/apt,400,3,17,37
22078453,15021288,Josh,Brooklyn,Greenpoint,Entire home/apt,65,24,1,0
22078755,50292311,Brian,Manhattan,East Village,Entire home/apt,250,4,17,5
22078828,61989330,Zanni,Brooklyn,Williamsburg,Private room,51,2,2,0
22079387,148107543,Mario,Manhattan,Chelsea,Entire home/apt,299,2,30,274
22080281,37687663,Amy,Manhattan,Lower East Side,Private room,125,28,1,0
22081741,2738676,Sarah,Brooklyn,Bedford-Stuyvesant,Private room,65,5,2,0
22081871,19909719,Danny,Brooklyn,Greenpoint,Entire home/apt,295,7,1,0
22081938,159655531,Kelvin,Manhattan,East Harlem,Private room,60,3,40,78
22082423,44021436,L,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,80,2,14,0
22082514,58633574,Luna Maria,Brooklyn,Bedford-Stuyvesant,Private room,75,2,7,11
22082903,156047478,Doron,Manhattan,Harlem,Entire home/apt,91,30,8,216
22083268,16856181,David,Brooklyn,Bushwick,Private room,30,7,3,0
22083540,11365202,Carrie,Brooklyn,Clinton Hill,Entire home/apt,160,3,38,2
22084212,159586124,Malcolm,Manhattan,Chelsea,Entire home/apt,400,4,1,2
22084321,1472745,Melinda,Manhattan,Chinatown,Private room,100,2,9,0
22085754,38609489,Kathleen,Brooklyn,Bushwick,Private room,40,4,1,0
22085782,107955341,Michelle,Manhattan,Tribeca,Entire home/apt,400,2,5,0
22086518,3484157,Lauren,Manhattan,West Village,Private room,250,2,2,0
22086968,161344095,Sheena,Bronx,Van Nest,Entire home/apt,100,2,98,89
22087093,103345244,Jeff,Bronx,Kingsbridge,Private room,55,1,14,127
22087812,161352782,Linda,Staten Island,Clifton,Entire home/apt,65,1,70,300
22088100,161351021,V,Queens,Woodside,Private room,425,1,11,0
22088180,28458209,Brian & Jonathan,Manhattan,Harlem,Private room,49,3,19,211
22088276,31880119,Zach,Manhattan,Nolita,Entire home/apt,175,2,9,0
22088301,2496299,Dylan,Brooklyn,Williamsburg,Entire home/apt,129,5,19,295
22088409,37260534,Cory,Bronx,Norwood,Private room,87,2,1,0
22088615,109195230,Janique,Brooklyn,Williamsburg,Private room,42,4,7,0
22088784,161360183,Sarah,Brooklyn,Gowanus,Entire home/apt,115,3,2,0
22089194,23909694,Anh,Manhattan,Greenwich Village,Entire home/apt,150,3,3,0
22089422,5690047,Silvio,Brooklyn,Park Slope,Private room,50,3,2,0
22095324,46396810,Chloe,Brooklyn,Williamsburg,Private room,70,7,1,0
22096182,51734800,Laura,Brooklyn,Flatbush,Private room,50,20,1,358
22096640,24625767,Isaac,Manhattan,Harlem,Private room,75,30,2,0
22097438,19385850,Jonathan,Manhattan,Upper East Side,Entire home/apt,143,2,88,29
22098233,161432983,Hannah,Manhattan,East Village,Entire home/apt,170,1,1,0
22099266,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,Private room,65,2,22,289
22099954,23385082,Theresa,Queens,Astoria,Entire home/apt,112,6,2,0
22100149,20689561,Sara,Brooklyn,Sunset Park,Entire home/apt,150,3,5,3
22100318,13997669,Daniel,Manhattan,Washington Heights,Entire home/apt,200,5,3,30
22100911,161446165,Simone,Manhattan,Upper West Side,Private room,100,4,1,341
22100970,61391963,Corporate Housing,Manhattan,Kips Bay,Entire home/apt,142,30,8,281
22101002,158034247,Christine,Brooklyn,Gravesend,Private room,55,2,25,0
22101034,94713722,Joy,Queens,Springfield Gardens,Private room,50,2,23,348
22101696,20951849,Elaine,Brooklyn,Bedford-Stuyvesant,Entire home/apt,185,1,90,181
22101914,81466660,Dustin,Brooklyn,Bushwick,Private room,45,5,1,0
22101965,161458034,Nancy,Brooklyn,Windsor Terrace,Entire home/apt,160,3,37,71
22102108,20905481,Jamie And John,Manhattan,Hell's Kitchen,Entire home/apt,179,1,125,201
22102113,88547794,Felicita,Queens,Astoria,Private room,55,7,7,365
22103438,161468583,Dee,Brooklyn,Flatbush,Entire home/apt,22,2,35,312
22105065,983477,Kaylan,Brooklyn,Greenpoint,Entire home/apt,175,2,9,0
22105520,3663769,Joshua,Brooklyn,Crown Heights,Entire home/apt,225,1,16,1
22106002,18605299,Isaac,Manhattan,Chelsea,Private room,99,5,2,0
22107023,36082598,Genevieve,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,2,51,231
22107142,161497828,Matias,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,100,2,2,95
22107189,160647707,John,Brooklyn,Bedford-Stuyvesant,Entire home/apt,88,3,4,0
22107368,103170539,Lalit,Queens,Astoria,Private room,29,5,11,156
22107371,28994468,Denis,Brooklyn,Williamsburg,Entire home/apt,400,4,1,0
22107514,128466802,Rasha,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,85,30,10,2
22108306,95485067,Adelle,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,1,43,267
22108932,142724947,Yusra,Manhattan,Inwood,Entire home/apt,70,21,7,156
22114333,102011406,Ler,Manhattan,East Harlem,Private room,99,4,16,130
22115009,44620317,Claudia,Queens,Corona,Shared room,45,1,8,347
22116565,46094052,Soumya,Manhattan,Midtown,Entire home/apt,189,7,3,0
22117590,161300062,Daniela,Brooklyn,Bushwick,Private room,70,1,9,0
22117898,160495098,Miller,Brooklyn,East Flatbush,Private room,27,2,4,0
22117971,45869461,Christina,Brooklyn,Williamsburg,Private room,80,4,2,0
22119373,7112420,Lizzie,Manhattan,Chinatown,Entire home/apt,175,2,10,0
22119375,63935474,Tok,Brooklyn,Bedford-Stuyvesant,Private room,35,2,4,0
22119708,3043896,Carmen,Brooklyn,Bedford-Stuyvesant,Private room,41,7,1,0
22120170,161599491,Victor,Brooklyn,Borough Park,Shared room,50,30,8,179
22120433,5610754,Charlotte,Brooklyn,Williamsburg,Entire home/apt,150,7,14,128
22120954,26800283,Marko,Manhattan,Upper East Side,Entire home/apt,400,2,1,0
22121191,160461605,Matthew,Manhattan,East Harlem,Private room,85,1,6,0
